"id","titulo","artista","estrofa","estilo","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","fiesta"
"id_428","Años Luz","Romeo Santos","Tú, para mí eres la luz
Amarte es una virtud
Voy a agregarte a la biblia por divina y tan buena
Tú, la calma en su plenitud
Te amo tantos años luz
Eres mi hombre prodigio
La que más amo en el planeta","pop",2.0434808424569,0,1,0,0,0,0,0,1,"No"
"id_432","Mal Acostumbrado Mal Acostumado","Julio Iglesias","Devuélveme un trocito de mi vida
Devuélveme un poquito nada más
Un poco más
Devuélveme aunque sea de mentira
Que no curen mis heridas
Y me muera cada día mal","pop",-0.182574185835055,2,0,2,1,0,3,0,0,"No"
"id_433","Porque te Quiero","Roco Drcal","Y si estoy triste es porque te quiero
Si estoy alegre es porque te quiero
Y si depronto siento que me muero
Es porque te quiero te quiero te quiero
Te quiero te quiero te quiero te quiero
Te quiero te quiero","pop",-0.771516749810459,1,1,1,1,1,1,1,1,"Si"
"id_437","Nubes Blancas","Natanael Cano","Hace tiempo que yo me puse a quemar
Cinta de todo lo que yo iba a lograr
Mis metas, anhelos, todo fui a cobrar
Y sin darme cuenta varias bocas a cerrar
Y nunca me he de rajar, pa' la chamba o disfrutar
Hago siempre lo que quiero y me la paso a todo dar","country",0.269679944985297,1,3,0,0,3,0,0,3,"No"
"id_439","Parte de lo que me Debes","Los Planetas","A veces pienso en lo estúpido que fui
Las fuerzas que gasté
El tiempo que perdí
A veces pienso en lo estúpido que fui
Las fuerzas que gasté
El tiempo que perdí","pop",-2.12132034355964,0,2,0,0,0,0,0,0,"No"
"id_44","From Darkness With Love","Cecilio G.","Vamos (Uh, uh), sufre por mí
¿Qué pasará el día que yo no esté por ti?
Dime algo, ya no quiero seguir
Ya no me matan esas ansias de vivir por ti
Soy tu diablo (Wa-wow-wow-wow), y tú una luz hacia mí (Uh)
Y tú una luz hacia mí
Oh, dime algo, ya no quiero seguir
Ya no me matan esas ansias de vivir","rap",-0.810112033611204,1,1,1,1,0,1,0,0,"No"
"id_440","Intocable Remix","Don Omar","Háblale claro, dile que el negro te tienta
Que se tire, que ando con setenta
Que si uno de los de él se envuelve y me tienta
Boster, deja que el helicóptero se sienta
Y es que me gusta usted y su falda corta
Es que no meten cabras ni su novio ni sus gordas
Ni sus alicates que roncan de tropas
Boster, van a cagarse en la ropa","pop",-0.361157559257308,0,1,0,0,1,2,0,1,"Si"
"id_446","Eramos tan jovenes","Ismael Serrano","Ahora que llego a casa, que todos los mares se aquietan
Repaso lo que he vivido, recuerdo nuestras promesas
Y he de decir que he cumplido con algunas y no es poco
He sobrevivido al otoño, a su mordisco de lobos
Amo a una mujer clara que amo y me ama sin pedir nada
Un hechicera abre el cielo cuando le canto una nana
Puede que al mirarme ahora con ojos de aquellos días
Reconozcas al muchacho que a ciegas te desvestía","pop",1.25891939725325,1,2,0,0,2,1,2,1,"No"
"id_447","Sé Lo Que Hicisteis","Melendi","Y esa Juana sin Arco
Ese Bill sin Gates
Aquella foto de aquel narco que viste de beige
Y esa cabaña en el lago, sé lo que hicisteis el último verano
Y esa Juana sin Arco
Ese Bill sin Gates
Aquella foto de aquel narco que viste de beige
Y esa cabaña en el lago, sé lo que hicisteis el último verano","pop",0,0,0,0,0,0,0,0,0,"No"
"id_45","Vagabundear","Joan Manuel Serrat","Harto ya de estar harto, ya me cansé
De preguntar al mundo porqué y porqué
La rosa de los vientos me ha de ayudar
Y desde ahora vais a verme vagabundear
Entre el cielo y el mar
Vagabundear","pop",-0.973328526784575,0,0,0,0,0,0,0,1,"No"
"id_450","No La Toques","Justin Quiles","Mami, yo no sé
Pero dile tú, al gato tuyo
Que vaya tumbando la actitud
O le digo yo que entonces se formó
Él no me cae muy bien
Desde el día que te conoció","pop",0,0,0,0,0,0,1,0,0,"No"
"id_456","Si Te Vuelves A Enamorar","Bronco","Coro
Si te vuelves a enamorar
Corazon no quiero verte llorar
Porque tus penas
Son las mias tambien
Y no soportaria una mas","pop",-0.208514414057075,0,0,0,0,1,1,0,1,"No"
"id_458","Piensa","HORUS  TIERRA","Crecen queriendo tener la vida de esos ídolos
Sin tener que estudiar ni haber trabajado nunca
Y al ver que no pueden, tienden a delinquir
Y a consumir esas drogas que ellos mismos les inculcan
Y yo no siento envidia porque la gente te siga
Y persigan mensajes vacíos que no concuerdan
Siento es lástima por ese árbol que perdió la vida
Pa' hacer el lápiz con el que escribes tanta mierda","rap",-1.17851130197758,1,1,1,1,0,1,0,0,"No"
"id_459","Negro","J Balvin","Descará', anda envuelta, anda con su amiga culisuelta
Par de señore' ya le tienen la vida resuelta
Cuenta que perdió la cuenta de lo que hay en su cuenta
Mala, pero viva, haga de cuenta
Perrea como si no hay un mañana la jeva
Tiene novio, pero es tremenda hueva
No se pierde un party, aunque le truene y le llueva
Si la botella no se acaba, se la lleva","pop",0.597614304667197,0,1,0,0,1,1,0,5,"Si"
"id_460","Llegó Tu Amor","Reik","Siento volar cuando estás tú
Siento tocar el cielo azul
Sin duda, todo es por ti
Quiero alcanzar lo que soñé
Quiero besar lo que anhelé
No hay más que decir
Me he enamorado de ti","pop",0.333333333333333,0,0,0,1,0,2,0,1,"No"
"id_461","Imposible Amor","Jory Boy","Sé que después de lo de anoche
De mi tu te enamoraste, no digas que no
Con tus palabras y artimañas
También me envolviste, un imposible amor
Y aunque ese tipo tenga un éxito rotundo
No puede hacerte lo que yo en cada segundo
Yo sé que por dentro tu cuerpo me pedías
Yo sé que tu me preferías, si","pop",-0.903696114115064,1,0,0,0,1,1,0,0,"No"
"id_463","Goteo","Duki","Quiero un Philippe Patek
Rolex, Cartier pa' no ver la hora (Philippe Patek)
Siempre sé lo que hay que hacer
Duplico otra vez, subo como el dólar (Duplico otra ve’)
Viven pendiente 'e mi name
Mi plata, mi ex, shout-out para Lola (Sos buena persona)
[No me gustaron sus reglas y fue
Igual toqué los tre' día’ en el Lolla (¡Yay, yah!)](18186192)","rap",-0.377964473009227,0,1,0,1,0,0,0,0,"Si"
"id_464","Vuelta al Mundo","Doble Porcin","No quiero ser estrella sin identidad
Quiero plata de afuera pa' gastarla acá
Un ranchito en la montaña, cabaña en el mar
Esto suena una chimba y nunca va a cambiar
Las neas en la esquina vuelvan a bailar
Las chimbas y las feas vuelvan a bailar
The Colombians y La Gra$a vuelvan a bailar
El Matador y La Pantera vuelvan a bailar, vuelvan a bailar","rap",0.366508333068916,0,1,0,0,1,0,0,1,"Si"
"id_468","Enmarcando recuerdos","Porta","Qué duro fue para mí convertir tu olor en un recuerdo
Y sé que todo pasa y estarás pa' guiarme si me pierdo
Y necesito enmarcar que voy a recordarte
Tu luz iluminó mi cielo y aún me ayuda a superarme
No me sé expresar, las palabras se quedan cortas
Sé que nadie conoce tan bien lo que hay detrás de Porta
Y aunque esto nos pese y duela, sé que no me fallarás
Tu huella estará en mi alma rota, jamás la podrán borrar","rap",0.216930457818656,2,0,1,1,0,1,0,0,"No"
"id_469","Asunto Sexual","Caramelos de Cianuro","Este es un asunto sexual
Y se puede tratar
Como algo natural
Entiendo que sientas temor
Solemos asociar
Tamaño con dolor","pop",-0.218217890235992,1,1,2,2,1,2,1,1,"No"
"id_474","Soy Lo Que Soy","Daddy Yankee","Hey yo
La calle representas a los amigos
Representa a los enemigos
La calle es mi inspiración, es mi esencia
La calle te destruye, o la calle te hace
No importa quien eres o a donde vallas
Todo termina en la calle","rap",-0.617213399848368,0,0,0,0,0,0,0,0,"No"
"id_476","Déjate Llevar","Darkiel","Déjate llevar, baby di que sí
(Di que sí)
Sabes que eres mía, desde que te conocí
(Tu eres mía completa)
Yo sé de un lugar, tu dime si quieres ir
Te voy a comer completa si me dices que sí","rap",0.468521285665818,0,0,0,0,0,0,0,0,"No"
"id_477","Mis Sentimientos","Los ngeles Azules","Ahora más que nunca
Te necesito junto a mí
No abandones mi amor
Que me entregado a ti
No podré sobrevivir, necesito tu calor","pop",0.694022093788567,0,0,0,0,1,0,0,0,"No"
"id_485","¿Quién Sería?","HORUS  TIERRA","¿Qué sería sin expresar lo que siento?
Un ser vacío sin alma ni sentimientos
¿Y quién sería si actuara de modo violento?
Y agrediera al inocente pa' encontrar lo que no tengo
Y si no creyera en el viento y el sol que nace en oriente
En la luna creciente y el brillo del firmamento
Si no creyera en el amor que siento por mi gente
No sería diferente a un hombre muerto (Hey-Hey)","rap",-2.13920422438268,1,3,1,1,4,0,3,2,"No"
"id_486","Ferguson","Gata Cattana","Que me quemen en la hoguera que no impide que lo ame
Si yo digo veneno inmediato tú te relames
Exportando las nuevas por debajito de los trenes
Que me quemen pronto
Que me quemen, venga, que me quemen","rap",-0.320256307610174,1,0,1,1,0,0,0,0,"Si"
"id_487","Energía","J Balvin","No quiero dormir, dormir, no importa lo que pase
Te quiero pa' mí, pa' mí, no importa lo que pase
El mundo se enciende cuando me sientes, quiero que entiendas
Cuando estamos cerca, son tantas cosas que se conectan
Justo cuando me descargo
Tú sabes volverme a levantar
Tú sabes volverme a levantar, uhh","pop",0,0,0,0,0,0,0,0,0,"No"
"id_489","Con la misma piedra","Julio Iglesias","Pero fui en tu vida una diversión
Tan sólo un juguete de tu colección
Me embrujaste al verte why tus ojos verdes
Le pusieron trampas a mi corazón
Tropecé de nuevo why con la misma piedra
En cuestión de amores nunca aprenderé
Yo que había jurado no jugar con ella
Tropecé de nuevo why con el mismo pie","pop",-0.131306432859723,1,0,0,0,0,0,0,2,"Si"
"id_490","Hunter","Rauw Alejandro","To' los día' son wake and bake (Bake)
Con las Vans y la skate (Uh)
Ayer otra portada Vogue (Bitch)
Louis V (Rick Owens; ah)
Le damo' banda a los fake (Fake)
Boti, tú ere' un Corn Flake'
Sacamo' a pasear los del bunker con mis hunters
Dale, ronquen","rap",0,0,0,0,0,0,0,0,0,"Si"
"id_495","Fruko y Sus Presos","Alcolirykoz","¡Ale ro le le le lo le lo la!
Quiero estar preso acá
De dónde sale tanta nea
El barrio es un imán
Y aunque me digan: ""¡No te quedes!""
Yo sí que me vo'a quedar
Pues hace rato ando esperando tu visita conyugal","rap",-0.333253732313694,1,1,1,1,0,1,0,0,"No"
"id_496","Flor Sin Retono","Pedro Infante","Yo la regaba con agua que cae del cielo
Y la regaba con lagrimas de mis ojos
Mis amigos me dijeron ya no riegues esa flor
Esa flor ya no retona tiene muerto el corazon
Esa flor ya no retona tiene muerto el corazon","pop",0.150755672288882,0,0,0,0,3,0,0,0,"Si"
"id_497","Vida En El Espejo","Enjambre","Soy víctima del domicilio
Ese que ya es nuestro exilio
Donde algún día me van a encontrar
Ya que vida
Yo sé que no eres mía","rock",-0.392232270276368,1,0,0,1,0,1,0,0,"No"
"id_503","Ibiza","Ozuna","No se me olvida esa noche en Ibiza
En el muelle con la brisa
Flamenco y tu sonrisa, yeh-eh
No se me olvida esa noche en Ibiza
Un beso el alma me friza
Detén el tiempo, no hay prisa, bebé","pop",0.312347523777212,0,4,0,0,2,0,2,1,"No"
"id_504","Romper El Hielo","Fanny Lu","Letra de ""Romper El Hielo"" ft. Noriel
Te veo pasar niña cada tarde y no te digo na'
Porque tu belleza roba mis palabras
A mi me pasa igual
Y en cada mirada mando una señal
¿Dime tú como le hacemos?","pop",-0.368951298731381,2,0,0,1,1,2,1,0,"No"
"id_505","Nosotros","Luis Miguel","Nosotros, que nos queremos tanto
Debemos separarnos no me preguntes mas
No es falta de cariño, te quiero con el alma
Te juro que te adoro y en nombre de este amor y
Por tu bien te digo adios","pop",0.960768922830523,1,0,1,1,1,0,0,0,"No"
"id_509","Si tú no estás","Julieta Venegas","Vi montes y valles
Vi gente y aviones
Vi noches enteras
En transición
Vi cuentos de otros
Vi desconocido
Que no dejarían de ser
Lo que son","pop",0,0,1,0,1,0,1,1,0,"No"
"id_516","Merengue De Cuna","Juan Luis Guerra","Amor, tú no sabes, hasta donde te quiero, tú no sabes
Este amor se derrama y no me cabe
Tú no sabes, cariño, tu no sabes
Amor, tú no sabes, cariño, tú no sabes
Amor, tú no sabes, mi vida, tú no sabes
Amor, tú no sabes, cariño, tú no sabes","pop",-0.420084025208403,0,0,0,0,5,0,0,0,"No"
"id_517","Búnker","Beln Aguilera","Si no paro un momento
Voy a ir tras de ti
Para un momento
Yo ya he estado aquí
Todos buscamos un refugio, amor
Y no, aún no veo
Búnker más seguro que yo","rb",-0.548795472456028,0,0,0,0,2,0,0,2,"No"
"id_52","No Más Lágrimas","Hroes Del Silencio","Silencio, he oído un rumor
Quería encontrarme un abismo
El miedo, justo a tiempo
Solo un segundo escarbando en vacío
Oh, tan vacío","rock",-0.458731710925565,1,2,0,2,0,2,1,0,"No"
"id_521","Esclavo de Tu Amor","Vicentico","Dame un minuto junto a vos
Que sea eterno como el sol
Que estoy viajando a la deriva
Soy un vagabundo por error
Quiero volver a caminar
Por los caminos de la fe
Quiero volver a ser esclavo de tu amor","pop",0.624695047554424,1,2,1,2,3,3,1,2,"No"
"id_522","Mamisonga Remix","ejo","Así que quítate la ropa
Mientras voy besándote lento la boca
Por donde yo la toque, ella me toca
Mi mamacita está dura, otro nivel
Quítate la ropa
Mientras voy besándote lento la boca
Por donde yo la toque, ella me toca
Mi mamacita está dura, otro nivel","pop",-1.15470053837925,0,0,0,0,0,2,2,2,"No"
"id_523","Ice","Poison Kid","No le llega ninguna con ese piquete que tiene, eh
Si te siento muy lejos, baby, el mundo se me detiene, eh, eh
No le llega ninguna con ese piquete que tiene (Eh-eh)
Si te siento muy lejos, baby, el mundo se me detiene
(Ah, ah, yeah-eh-eh)
(Ah, eh-eh-eh-eh)
(Uh-uh, shawty, yeah, yeah, yeah)","rap",-0.153644255919475,2,2,0,2,0,2,0,0,"No"
"id_524","Nota de Amor","Wisin","Hoy te tengo que decir
Que el amor en ti encontré
Que eres tú la mujer, que me hace feliz
Me cura el dolor, mi otra mitad
Es una adicción y yo quiero más (¡Suelta el ritmo!)","pop",-0.2301585822275,0,1,1,1,2,1,0,1,"No"
"id_526","Escorpión","La Polla Records","Los coleguillas que ya no fían
Como eres pobre vendes todo
Pero eso es poco y ahora a sudar
Y esos temblores que te dan
Un palo desesperao
Caja de ahorros, pero cuidao
Si te ligan a mamar
Talego y mono encerrao","pop",-0.30829809322426,0,0,0,0,0,1,0,0,"No"
"id_528","El Baile De Odín","Babasnicos","La pirotecnia en un excusado
Corpiños en la valla del final de acción
Corpus sudado, vaselina, termo fría
Alguien a lo bonzo bailotea
Te reconozco sobre los hombros de un pony
Chispas en la risa de los brackets
Pulpa de mango chorrea por tu boca
Freno las encías para no comerte","rock",0.280056016805602,0,1,0,0,1,0,2,0,"Si"
"id_53","Jugadoras Jugadores","Mala Rodrguez","Jugadores, esclavas y patrones
Enciende la luz si quieres ver algo
Te ensucias fácil jugando en el barro
Jugadoras, jugadores, esclavas y patrones
Enciende la luz si quieres ver algo
Te ensucias fácil, jugando en el barro","rap",0.328797974610715,0,2,0,2,0,0,0,0,"Si"
"id_533","Yo Por Él","Yuridia","Subiría al cielo a ver si un ángel
Me señala el rumbo a su alma
Why tambien iría a buscar bajo los mares
Los tesoros que ganaran
Para mi esa mirada
Todo eso why mucho más","pop",0.666666666666667,0,2,0,1,0,0,0,0,"No"
"id_537","She Don’t Give a Fo","Duki","Ella es una diabla
Me ve, me besa, después no me habla
Noche' de sexo, día' sin palabras
Ando perdido por culpa 'e esa diabla
Ella es una diabla
Me ve, me besa, después no me habla
Noche' de sexo, día' sin palabras
Ando perdido por culpa 'e esa diabla","rap",-0.848528137423857,4,2,2,0,2,4,0,2,"No"
"id_544","Gasoline","Feid","Hace algunos años que ya está dormi
Si vas en un Ferrari ponle gasoline
El novio que ella tiene ya no está en su li
Y la' foto' que ha subido son de otra, sí
Nos conocimo' en Medellín, tónica con gin
Me decía con suspiros: ""Solo estoy pa' ti""
Y hoy me llama diciendo que","pop",-0.267261241912424,0,1,0,0,1,1,0,1,"No"
"id_546","La Novelita","Aventura","Tú eres la mami de mi vida
La que yo más prefiero y tengo aquí
Eres reina de mis amores
En cielo no hay colores si no estás en mí
Sólo cantarte, muñequita
Y que tú a mí me quieras como yo a ti
Es lo que te pido a ti mujer","pop",0.416025147168922,0,0,0,0,0,0,0,0,"No"
"id_547","Viene y va","Juaninacka","Y quien sabe que pasará
Lo único seguro es que el amor viene y va
Por eso quién sabe si durará
Hoy estas con él y mañana no estás
Viene y va, el amor viene y va
Eso viene y va, el amor viene y va","rap",0.294883912309794,0,0,0,0,4,0,0,1,"No"
"id_55","Descaradamente Bella","Farina","Se dice por ahí que tú te crees de película
Ridícula tú tienes hasta falsa la clavícula
Y con ínfula te digo que ella se cree amparo Grisales
Tiene más sabor que tu el profesor jirafales
Vale! Lo que tengo atrás pa sentarme
Es inútil lo que haces tu no vas a opacarme
No entiendo los motivos de tu odio
Pero si soy mucho más hembra que tu no es culpa de tu novio","rap",-1.56203697788185,2,2,3,1,2,4,0,4,"No"
"id_551","Drip","Luar La L","Ey, baby, un drip cabrón
Me siento cabrón como siempre (Cabrón como siempre)
La' pista' no la' parto a vece', las parto frecuente
No lo digo yo (Lo digo yo), lo dice tu gente (Tu gente)
Ven róncame en la O, pero 'tamo' en PR, cabrón, pa' acá dentro no inventen
Ey, baby (Baby), va-va, vamo' a hacerlo una ve' má' (Má')
Va-va, vamo' a hacerlo una ve' ma' (Yeh)
Ah-ah (¿Qué pa'ó, cabrone'?), uh-uh, ah-ah-ah","rap",0.662589156449079,0,1,0,0,0,0,0,1,"Si"
"id_552","Wacha Están Mamando Riata","Cartel de Santa","Wacha estan mamando riata
Los tienen a gatas
Estan lamiendo patas
Y ni asi la pegan
No son de a deveras
Puras arguenderas
Buscan calavera","rap",0,0,0,0,0,0,0,0,0,"No"
"id_555","Prepárate","Lyanno","Baby, tú dime qué cree'
Tú te preparas y yo te recojo a las tre'
Partir y pa' darte como es
Pa' que te olvide' de él
Y sólo piense' en mí
Baby, yo mato por ti","rap",0,0,0,0,0,0,0,0,0,"No"
"id_558","Un poco de amor","Shakira","Hoy es un día de aquellos
En que miro hacia el cielo
Tratando de descifrar el que estés
De vez en cuando lejos
Y de vez en cuando cerca
Unas veces subir y otras caer","rock",0.338061701891407,0,0,0,0,0,1,0,0,"No"
"id_56","Papi Champu","Farruko","Ay, si yo te agarro
Con esta nota que yo tengo
Me olvido que no te conozco
Y me voy contigo en sentimiento
Tú sigue la rutina
Tú bailando, yo bebiendo
Yo te veo loquita
Y poco a poco estás cayendo","pop",0,2,1,2,3,1,2,1,2,"Si"
"id_561","$.A.N.T.E.R.Í.A.","Doble Porcin","Son los borrachos de siempre
Por ahí en cualquier parte
¿No sabías de nosotros?
Aquí estamos
(Doble Porción) MBZ (La Bomba de Ziroshima)
Me sabe amargo (Son vueltas a la manzana)","rap",-0.631064679466924,1,0,0,1,0,1,1,0,"No"
"id_562","Fantasy","Charly Garca","Fantasy es un lugar
Del que nadie puede regresar
Del que nadie puede regresar
Fantasy es ilusión
Porque nunca hay nadie alrededor
Porque nunca hay nadie alrededor","pop",0,0,0,0,0,0,0,0,0,"No"
"id_568","Malegría","Manu Chao","Por la calle del desengaño
Mañana pasearé
Con malegría otra vez
Por la calle del desengaño
La malegría ahogaré
Dentro un vasito de jerez
Cuando tú me hablas
Cuando tú me hablas","pop",0,1,0,0,0,0,0,0,0,"No"
"id_569","Hoy Se Vale To","Don Omar","Hoy se vale to'
No quiero escuchar de problemas, quiero vacilón
Un poco 'e whisky, un blunt
Hoy no hay nada que me detenga la nota
Y pongan de esa musiquita que alborota","pop",0.696310623822791,0,0,0,0,0,1,0,1,"No"
"id_571","Milagro","Juaninacka","(Sí, solo quiero que sepas que...)
Es un milagro estar aquí
Sé bien que es un milagro (Es un puto milagro)
(Tenlo claro)
Vigila bien tu espalda que hay mucho cobardes
Es un milagro estar aquí
Despierto temprano aunque me acueste tarde
A veces me cuesta dormir, sí","rap",0.287087421354541,0,4,0,0,4,1,4,4,"No"
"id_573","Loco","Casper Mgico","Tú eres mala
Que tú eres bipolar, que eres de ganas
Que esto es cuándo a ti te de la gana
Que estás invicta, nunca pierdes, siempre gana
Que te lo' comes y después los deja","pop",0.833333333333333,0,0,0,0,0,0,0,0,"No"
"id_576","Delirio","Acru","Antes que nada, dame el gusto a presentarme (-tarme)
Antes que nada, dame el gusto a presentarme (-tarme)
Antes que nada, dame el gusto a presentarme (-tarme)
Agustín Cruz, lo demás no es importante
-tante, -tante","rap",0,0,0,0,0,3,3,0,4,"No"
"id_579","Que me alcance la vida","Sin Bandera","Cada deseo que tu me adivinas
Cada vez que ríes, rompes mi rutina
Y la paciencia con la que me escuchas
Y la convicción con la que siempre luchas
Como me llenas como me liberas
Quiero estar contigo si vuelvo a nacer","pop",-0.154303349962092,0,1,0,0,0,0,0,2,"No"
"id_581","El Genio del Dub","Los Fabulosos Cadillacs","Por eso escucha la voz
Por eso escucha la voz
Por eso escucha la voz
Por eso escucha la voz
Del genio que dice, que dice, que dice
Que dice, que dice, que dice
Que dice, que dice, que dice
Un, dos, tres, cua...","rock",0,0,0,0,0,0,0,0,0,"No"
"id_582","Marina","Gipsy Kings","Marina, Marina, Marina
Contigo me quiero casar
Marina, Marina, Marina
Contigo me quiero casar
Hace mucho tiempo
Que te estoy queriendo
No digas que me quieres
Porque me muero yo","pop",-0.511207720338155,0,1,0,0,0,0,0,6,"No"
"id_585","Nada de Nada","Marc Anthony","(Ah-la-la-lei-ah
Ah-la-la-lei-ah
Ah-la-la-lei-ah
Ah-lei-ah, ah-lei-ah)
(Ah-la-la-lei-ah
Ah-la-la-lei-ah
Ah-la-la-lei-ah
Ah-lei-ah, ah-lei-ah)","pop",0,0,0,0,0,0,0,0,0,"No"
"id_587","Después Que Te Fuiste","Feid","Despué' que te fuiste de mi vida
Me la pasaba jangueando con perras, pero mirando mi cel
En redes estás desaparecida
Pero hay un montón de pirobos siguiéndote
Tú siempre vas a ser mía
Nea, te pienso todo el día
Ya no me quedo tranquilo","pop",-1.52797978462486,0,0,0,0,1,1,0,0,"No"
"id_593","F40","J Balvin","Les paso en el F40 sin necesidad de una .40 (Una .40)
Meto el terror y paro venta (Paro venta)
Sé que e' raro ver a tu baby con mi' Jordan puesta' (Puesta')
Y si no se han da'o cuenta, ando flow leyenda (Flow leyenda)
Eh, baby, me ves brillando y no es ni por las prenda' (Prenda', prenda')
Yo tengo el flow que no venden ni en la tienda
Tengo la salsa, Héctor Lavoe pa' lo' ochenta (Ochenta)
Yo soy una leyenda (Una leyеnda)","pop",0.768349819927832,0,2,0,2,3,1,0,5,"No"
"id_595","Me Gusta","Arcngel","Me gusta cómo tú amaneces (Yes)
Tu cara me lo dice todo (Todo, todo)
Me gusta cómo tú hace' el desayuno
Después de hacerlo a mi modo (Mi modo, mi modo)
Me gusta cómo te levantas (Ajá)
Adoro cómo tú caminas (Ajá)
Ya sé lo que se avecina (Auh)
Cuando te me trepas encima, yes","rb",0.674199862463242,0,0,0,0,0,0,0,0,"No"
"id_598","Cuatro Cirios","Javier Sols","Ay qué cortejo tan frío
Qué soledad y dolor
Sólo están los cuatro cirios
También de luto vestidos
Llorando en mi corazón","pop",-0.426401432711221,0,0,2,3,0,4,0,0,"No"
"id_606","Arboles De La Barranca","El Coyote Y Su Banda Tierra Santa","Arboles de la barranca
¿Por qué no han enverdecido?
Es que no los han regado
Con agua del río florido
Me puse a amar a una mujer
Con la ilusión de amar..","pop",0.682700791957347,0,0,0,0,0,0,0,0,"No"
"id_608","Figura Pública","Luar La L","You have reached the voice mailbox of–
E' un diabla, ella se la’ trae
Pero te confunde, parece hasta buena (Ah-ah)
Parece hasta buena (Ah-ah)
Bichote y kilero' siempre les caen (Siempre las caen)
To' le quieren meter, si la nena está buena (Ah)
Si te digo el nombre te suena, sí","rap",0.748455199183749,0,0,0,0,0,0,0,0,"No"
"id_61","Pueblito","Los Cadetes De Linares","Pueblito de mi recuerdo
Donde perdi mi mas grande amor
Por eso lo traigo dentro
Dentro muy dentro del corazon
Por eso aunqe io este lejos
Nunca me olvido de aqel amor
Aqel amor q es tan grande
Asi lo siente mi corazon","pop",0.914991421995628,1,0,2,1,3,1,2,2,"No"
"id_610","Cuanto Te Debo","Vicente Fernndez","Cuanto te debo
Por ese amor de aventurera
Que has dado
Por tu comedia de cariño calculado
Amor amargo disfrazado de pasion","pop",1.70560573084488,0,0,0,0,2,0,0,0,"No"
"id_611","L.N.E.M. GATA","Maluma","Si no ere' tú, llama a tu amiga que ando ready y alofoke (Foke)
Foke, tengo más anillo' que Pato López (Jaja)
En esta liga, ma' (Yeah), todo' van despacio y voy a tope
Ando con reale', pato' no entran en mi bote (Ay)
De vuelta por Medallo en lo' Mercho (¡Wuh!)
Fumando como Verso Terso, no lo' coja' perso
Despué' de matar a tu gata, te mato en un verso
Yo no converso, así que busquen los refuerzo' (Los refuerzo')","pop",1.04444444444444,1,1,1,2,1,2,1,0,"No"
"id_614","Claro","Wisin","Yo sé que tu pides (Yo')
Que yo te castigue (Ajá)
No te hagas la difícil y dámelo
Pa' que de mí no te olvides (No me sueltes)
Ahora sí nada me impide (Eh-eh-eh; Tra, tra, tra)
Que yo te castigue (Tra, tra, tra, tra)
No te hagas la difícil y dámelo
Pa' que de mí no te olvides (Nosotros somos grandes ya)","rap",0.248069469178417,0,0,0,0,0,1,0,0,"No"
"id_617","Se Esfuma Tu Amor","Marc Anthony","Con el correr del tiempo te fuiste alejando
Como quien parte poco a poco y para siempre
Dejando atrás lo que fue parte de tu vida
Tomando lo que no era tuyo
Lo que no te correspondía","rock",-0.361677772071786,0,1,0,0,0,0,0,0,"No"
"id_62","Abrazado a Ti","Kevin Kaarl","Quisiera volver atrás y otra vez bailar abrazado a ti
Abrazado a ti
Huir de esta ciudad y llorar de amor abrazado a ti
Abrazado a ti
Abrazado a ti
Abrazado a ti
Abrazado a ti","pop",0.333333333333333,0,0,0,1,1,2,0,0,"Si"
"id_621","No pude enamorarme más","Los Tigres Del Norte","Hoy, que de nuevo te encuentro
Quiero sentir otra vez
Tus manos sobre mi cuerpo
Tu aliento y tus labios quemando mi piel
Porque no pude enamorarme más
Tú te adueñaste de mi voluntad
En todo este tiempo he guardado deseos
Y quiero saciarme en ti nada más","pop",0.750555349946514,0,1,0,0,0,1,0,1,"No"
"id_623","Santo","Darkiel","Baby, no deje' que, que te vengan con cuento'
Y te digan que, que te puse los cuerno' (Te puse lo—)
Tú sabe que eso no e' cierto (Que eso no e' cierto)
Contigo me he vuelto un experto
Tú ere' otra cosa, tú ere' la diva (Eh-eh-eh)
La única adicción que me motiva
Conmigo siempre estás arriba y eso te gusta, bebé","pop",0.496138938356834,0,0,0,0,0,0,0,1,"No"
"id_63","Muerte Lenta Reprise","JEMR","Estoy bien con esta muerte lenta
Así que viviré a mi manera
Como lo hice antes
Sobreviviré años sobre la marea
Y moriré en un instante","pop",-1.56892908110547,1,1,1,2,0,2,1,0,"No"
"id_630","La Perla","Calle 13","Allá abajo en el hueco, en el boquete nacen flores por ramillete
Casita de colores con la ventana abierta
Vecinas de la playa puerta con puerta
Aquí yo tengo de to' no me falta na', tengo la noche que me sirve de sábana
Tengo los mejores paisajes del cielo
Tengo una neverita repleta de cerveza con hielo","pop",0.662266178532522,1,0,1,1,2,1,0,2,"Si"
"id_632","Ego","J Balvin","Dime qué voy a hacer contigo si yo no te olvido, si yo no te
Dame una noche y me despido
Que hoy estoy activo, dime, baby
¿Qué yo voy a hacerme contigo, si yo no te olvido, si yo no te?
Dame una noche y me despido (Eh, eh)","pop",0.0842012287233352,4,0,2,4,0,2,2,0,"No"
